ID,Author,Year,Kingdom,Species,correlation.coefficient,sample_size,Method,yi,vi,se
16,Osocrio-Olivera et al,2020,Animal,Melanerpes erythrocephalus,-0.17,988,ED,-0.172,0.001,0.032
6,Dallas et al.,2017,Animal,Melanerpes formicivorus,-0.12,260,ED,-0.121,0.004,0.062
6,Dallas et al.,2017,Animal,Melanerpes formicivorus,-0.04,261,GD,-0.040,0.004,0.062
16,Osocrio-Olivera et al,2020,Animal,Melanerpes formicivorus,-0.15,108,MD,-0.151,0.010,0.098
16,Osocrio-Olivera et al,2020,Animal,Melanerpes formicivorus,-0.17,108,ED,-0.172,0.010,0.098
6,Dallas et al.,2017,Animal,Melanerpes hoffmannii,-0.27,33,ED,-0.277,0.033,0.183
6,Dallas et al.,2017,Animal,Melanerpes hoffmannii,-0.1,33,GD,-0.100,0.033,0.183
6,Dallas et al.,2017,Animal,Melanerpes lewis,-0.09,96,ED,-0.090,0.011,0.104
6,Dallas et al.,2017,Animal,Melanerpes lewis,-0.02,96,GD,-0.020,0.011,0.104
16,Osocrio-Olivera et al,2020,Animal,Melanerpes lewis,-0.18,112,MD,-0.182,0.009,0.096
16,Osocrio-Olivera et al,2020,Animal,Melanerpes lewis,-0.21,112,ED,-0.213,0.009,0.096
6,Dallas et al.,2017,Animal,Melanerpes pucherani,0.05,26,ED,0.050,0.043,0.209
6,Dallas et al.,2017,Animal,Melanerpes pucherani,0.01,26,GD,0.010,0.043,0.209
6,Dallas et al.,2017,Animal,Melanerpes pygmaeus,-0.65,17,ED,-0.775,0.071,0.267
6,Dallas et al.,2017,Animal,Melanerpes pygmaeus,-0.35,18,GD,-0.365,0.067,0.258
6,Dallas et al.,2017,Animal,Melanerpes rubricapillus,-0.06,33,ED,-0.060,0.033,0.183
6,Dallas et al.,2017,Animal,Melanerpes rubricapillus,-0.06,33,GD,-0.060,0.033,0.183
6,Dallas et al.,2017,Animal,Melanerpes uropygialis,-0.21,117,ED,-0.213,0.009,0.094
6,Dallas et al.,2017,Animal,Melanerpes uropygialis,-0.15,117,GD,-0.151,0.009,0.094
16,Osocrio-Olivera et al,2020,Animal,Melanerpes uropygialis,-0.5,22,MD,-0.549,0.053,0.229
16,Osocrio-Olivera et al,2020,Animal,Melanerpes uropygialis,-0.72,22,ED,-0.908,0.053,0.229
6,Dallas et al.,2017,Animal,Melanitta americana,-0.11,169,ED,-0.110,0.006,0.078
6,Dallas et al.,2017,Animal,Melanitta americana,0.12,184,GD,0.121,0.006,0.074
6,Dallas et al.,2017,Animal,Melanitta fusca,-0.13,241,ED,-0.131,0.004,0.065
6,Dallas et al.,2017,Animal,Melanitta fusca,0.12,261,GD,0.121,0.004,0.062
6,Dallas et al.,2017,Animal,Melanitta perspicillata,0.04,300,ED,0.040,0.003,0.058
6,Dallas et al.,2017,Animal,Melanitta perspicillata,0.05,328,GD,0.050,0.003,0.055
16,Osocrio-Olivera et al,2020,Animal,Melanitta perspicillata,-0.09,24,MD,-0.090,0.048,0.218
16,Osocrio-Olivera et al,2020,Animal,Melanitta perspicillata,0.18,24,ED,0.182,0.048,0.218
6,Dallas et al.,2017,Animal,Melanitta sp.,-0.06,22,ED,-0.060,0.053,0.229
6,Dallas et al.,2017,Animal,Melanitta sp.,0.24,24,GD,0.245,0.048,0.218
6,Dallas et al.,2017,Animal,Melanotis caerulescens,-0.11,19,ED,-0.110,0.063,0.250
6,Dallas et al.,2017,Animal,Melanotis caerulescens,-0.29,19,GD,-0.299,0.063,0.250
6,Dallas et al.,2017,Animal,Melanotis hypoleucus,0.34,10,GD,0.354,0.143,0.378
6,Dallas et al.,2017,Animal,Meleagris gallopavo,0.03,233,ED,0.030,0.004,0.066
6,Dallas et al.,2017,Animal,Meleagris gallopavo,0.12,233,GD,0.121,0.004,0.066
16,Osocrio-Olivera et al,2020,Animal,Meleagris gallopavo,0.04,1202,MD,0.040,0.001,0.029
16,Osocrio-Olivera et al,2020,Animal,Meleagris gallopavo,-0.09,1202,ED,-0.090,0.001,0.029
6,Dallas et al.,2017,Plant,Melia azedarach,0.14,274,ED,0.141,0.004,0.061
6,Dallas et al.,2017,Plant,Melia azedarach,-0.02,274,GD,-0.020,0.004,0.061
6,Dallas et al.,2017,Animal,Melospiza georgiana,0.08,639,ED,0.080,0.002,0.040
6,Dallas et al.,2017,Animal,Melospiza georgiana,-0.21,643,GD,-0.213,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Melospiza georgiana,0.03,667,MD,0.030,0.002,0.039
16,Osocrio-Olivera et al,2020,Animal,Melospiza georgiana,-0.02,667,ED,-0.020,0.002,0.039
6,Dallas et al.,2017,Animal,Melospiza lincolnii,0.2,608,ED,0.203,0.002,0.041
6,Dallas et al.,2017,Animal,Melospiza lincolnii,0.02,617,GD,0.020,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Melospiza lincolnii,-0.01,573,MD,-0.010,0.002,0.042
16,Osocrio-Olivera et al,2020,Animal,Melospiza lincolnii,0.11,573,ED,0.110,0.002,0.042
6,Dallas et al.,2017,Animal,Melospiza melodia,-0.03,2091,ED,-0.030,0.000,0.022
6,Dallas et al.,2017,Animal,Melospiza melodia,0.05,2107,GD,0.050,0.000,0.022
16,Osocrio-Olivera et al,2020,Animal,Melospiza melodia,-0.41,1783,MD,-0.436,0.001,0.024
16,Osocrio-Olivera et al,2020,Animal,Melospiza melodia,-0.42,1783,ED,-0.448,0.001,0.024
6,Dallas et al.,2017,Animal,Melozone aberti,0,56,ED,0.000,0.019,0.137
6,Dallas et al.,2017,Animal,Melozone aberti,-0.14,56,GD,-0.141,0.019,0.137
6,Dallas et al.,2017,Animal,Melozone crissalis,-0.08,219,ED,-0.080,0.005,0.068
6,Dallas et al.,2017,Animal,Melozone crissalis,-0.07,221,GD,-0.070,0.005,0.068
16,Osocrio-Olivera et al,2020,Animal,Melozone crissalis,-0.08,79,MD,-0.080,0.013,0.115
16,Osocrio-Olivera et al,2020,Animal,Melozone crissalis,-0.21,79,ED,-0.213,0.013,0.115
6,Dallas et al.,2017,Animal,Melozone fusca,-0.02,112,ED,-0.020,0.009,0.096
6,Dallas et al.,2017,Animal,Melozone fusca,0.01,112,GD,0.010,0.009,0.096
16,Osocrio-Olivera et al,2020,Animal,Melozone fusca,0.11,127,MD,0.110,0.008,0.090
16,Osocrio-Olivera et al,2020,Animal,Melozone fusca,0.1,127,ED,0.100,0.008,0.090
6,Dallas et al.,2017,Animal,Melozone leucotis,0.26,23,ED,0.266,0.050,0.224
6,Dallas et al.,2017,Animal,Melozone leucotis,-0.08,23,GD,-0.080,0.050,0.224
20,Santini et al.,2018,Animal,Melursus ursinus,-0.07,48,GD,-0.070,0.022,0.149
20,Santini et al.,2018,Animal,Melursus ursinus,-0.25,48,MD,-0.255,0.022,0.149
20,Santini et al.,2018,Animal,Melursus ursinus,0.12,48,ED,0.121,0.022,0.149
6,Dallas et al.,2017,Animal,Mergus merganser,0.01,637,ED,0.010,0.002,0.040
6,Dallas et al.,2017,Animal,Mergus merganser,0.02,641,GD,0.020,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Mergus merganser,0.02,518,MD,0.020,0.002,0.044
16,Osocrio-Olivera et al,2020,Animal,Mergus merganser,0.02,518,ED,0.020,0.002,0.044
6,Dallas et al.,2017,Animal,Mergus serrator,-0.02,535,ED,-0.020,0.002,0.043
6,Dallas et al.,2017,Animal,Mergus serrator,-0.01,548,GD,-0.010,0.002,0.043
16,Osocrio-Olivera et al,2020,Animal,Mergus serrator,-0.05,79,MD,-0.050,0.013,0.115
16,Osocrio-Olivera et al,2020,Animal,Mergus serrator,-0.07,79,ED,-0.070,0.013,0.115
6,Dallas et al.,2017,Animal,Mesembrinibis cayennensis,-0.21,19,ED,-0.213,0.063,0.250
6,Dallas et al.,2017,Animal,Mesembrinibis cayennensis,-0.09,19,GD,-0.090,0.063,0.250
6,Dallas et al.,2017,Animal,Micrastur ruficollis,0.26,17,ED,0.266,0.071,0.267
6,Dallas et al.,2017,Animal,Micrastur ruficollis,0.37,17,GD,0.388,0.071,0.267
6,Dallas et al.,2017,Animal,Micrastur semitorquatus,-0.14,21,ED,-0.141,0.056,0.236
6,Dallas et al.,2017,Animal,Micrastur semitorquatus,0.41,21,GD,0.436,0.056,0.236
6,Dallas et al.,2017,Animal,Micrathene whitneyi,0.06,22,ED,0.060,0.053,0.229
6,Dallas et al.,2017,Animal,Micrathene whitneyi,-0.1,22,GD,-0.100,0.053,0.229
6,Dallas et al.,2017,Animal,Microcerculus marginatus,0.05,16,ED,0.050,0.077,0.277
6,Dallas et al.,2017,Animal,Microcerculus marginatus,-0.22,16,GD,-0.224,0.077,0.277
6,Dallas et al.,2017,Animal,Microrhopias quixensis,0.21,21,ED,0.213,0.056,0.236
6,Dallas et al.,2017,Animal,Microrhopias quixensis,-0.16,21,GD,-0.161,0.056,0.236
6,Dallas et al.,2017,Animal,Microtus longicaudus,-0.18,12,ED,-0.182,0.111,0.333
6,Dallas et al.,2017,Animal,Microtus longicaudus,0.25,12,GD,0.255,0.111,0.333
6,Dallas et al.,2017,Animal,Microtus pennsylvanicus,-0.06,27,ED,-0.060,0.042,0.204
6,Dallas et al.,2017,Animal,Microtus pennsylvanicus,0,27,GD,0.000,0.042,0.204
6,Dallas et al.,2017,Animal,Microtus pinetorum,0.18,10,ED,0.182,0.143,0.378
6,Dallas et al.,2017,Animal,Microtus pinetorum,0.59,10,GD,0.678,0.143,0.378
6,Dallas et al.,2017,Animal,Milvago chimachima,0.1,43,ED,0.100,0.025,0.158
6,Dallas et al.,2017,Animal,Milvago chimachima,-0.3,43,GD,-0.310,0.025,0.158
6,Dallas et al.,2017,Animal,Milvago chimango,-0.14,15,ED,-0.141,0.083,0.289
6,Dallas et al.,2017,Animal,Milvago chimango,0.16,16,GD,0.161,0.077,0.277
6,Dallas et al.,2017,Animal,Mimus gilvus,-0.07,44,ED,-0.070,0.024,0.156
6,Dallas et al.,2017,Animal,Mimus gilvus,0.38,45,GD,0.400,0.024,0.154
6,Dallas et al.,2017,Animal,Mimus polyglottos,0.03,1148,ED,0.030,0.001,0.030
6,Dallas et al.,2017,Animal,Mimus polyglottos,-0.08,1161,GD,-0.080,0.001,0.029
16,Osocrio-Olivera et al,2020,Animal,Mimus polyglottos,-0.11,1413,MD,-0.110,0.001,0.027
16,Osocrio-Olivera et al,2020,Animal,Mimus polyglottos,0.09,1413,ED,0.090,0.001,0.027
6,Dallas et al.,2017,Animal,Mionectes oleagineus,0.16,33,ED,0.161,0.033,0.183
6,Dallas et al.,2017,Animal,Mionectes oleagineus,0.46,33,GD,0.497,0.033,0.183
6,Dallas et al.,2017,Animal,Mitrephanes phaeocercus,0.07,28,ED,0.070,0.040,0.200
6,Dallas et al.,2017,Animal,Mitrephanes phaeocercus,-0.42,28,GD,-0.448,0.040,0.200
20,Santini et al.,2018,Animal,Mitu tuberosum,-0.47,13,GD,-0.510,0.100,0.316
20,Santini et al.,2018,Animal,Mitu tuberosum,-0.67,13,MD,-0.811,0.100,0.316
20,Santini et al.,2018,Animal,Mitu tuberosum,-0.3,13,ED,-0.310,0.100,0.316
6,Dallas et al.,2017,Animal,Mniotilta varia,0.31,807,ED,0.321,0.001,0.035
6,Dallas et al.,2017,Animal,Mniotilta varia,0.12,818,GD,0.121,0.001,0.035
16,Osocrio-Olivera et al,2020,Animal,Mniotilta varia,-0.02,988,MD,-0.020,0.001,0.032
16,Osocrio-Olivera et al,2020,Animal,Mniotilta varia,-0.06,988,ED,-0.060,0.001,0.032
6,Dallas et al.,2017,Animal,Molothrus aeneus,-0.02,89,ED,-0.020,0.012,0.108
6,Dallas et al.,2017,Animal,Molothrus aeneus,-0.15,90,GD,-0.151,0.011,0.107
16,Osocrio-Olivera et al,2020,Animal,Molothrus aeneus,-0.26,67,MD,-0.266,0.016,0.125
16,Osocrio-Olivera et al,2020,Animal,Molothrus aeneus,-0.59,67,ED,-0.678,0.016,0.125
6,Dallas et al.,2017,Animal,Molothrus ater,-0.01,1161,ED,-0.010,0.001,0.029
6,Dallas et al.,2017,Animal,Molothrus ater,-0.01,1167,GD,-0.010,0.001,0.029
16,Osocrio-Olivera et al,2020,Animal,Molothrus ater,-0.29,2326,MD,-0.299,0.000,0.021
16,Osocrio-Olivera et al,2020,Animal,Molothrus ater,-0.26,2326,ED,-0.266,0.000,0.021
6,Dallas et al.,2017,Animal,Molothrus bonariensis,-0.01,53,ED,-0.010,0.020,0.141
6,Dallas et al.,2017,Animal,Molothrus bonariensis,-0.02,53,GD,-0.020,0.020,0.141
6,Dallas et al.,2017,Animal,Molothrus oryzivorus,0.32,20,ED,0.332,0.059,0.243
6,Dallas et al.,2017,Animal,Molothrus oryzivorus,-0.02,20,GD,-0.020,0.059,0.243
6,Dallas et al.,2017,Animal,Momotus coeruliceps,-0.04,65,ED,-0.040,0.016,0.127
6,Dallas et al.,2017,Animal,Momotus coeruliceps,-0.05,65,GD,-0.050,0.016,0.127
6,Dallas et al.,2017,Animal,Momotus mexicanus,-0.73,13,GD,-0.929,0.100,0.316
6,Dallas et al.,2017,Animal,Momotus momota,-0.38,11,ED,-0.400,0.125,0.354
6,Dallas et al.,2017,Animal,Momotus momota,0.06,11,GD,0.060,0.125,0.354
6,Dallas et al.,2017,Animal,Monasa morphoeus,-0.02,12,ED,-0.020,0.111,0.333
6,Dallas et al.,2017,Animal,Monasa morphoeus,0.4,12,GD,0.424,0.111,0.333
6,Dallas et al.,2017,Animal,Monasa nigrifrons,-0.05,10,ED,-0.050,0.143,0.378
6,Dallas et al.,2017,Animal,Monasa nigrifrons,-0.47,10,GD,-0.510,0.143,0.378
6,Dallas et al.,2017,Animal,Morococcyx erythropygus,-0.1,13,ED,-0.100,0.100,0.316
6,Dallas et al.,2017,Animal,Morococcyx erythropygus,-0.44,13,GD,-0.472,0.100,0.316
8,Hidas et al.,2010,Animal,Morula marginalba,0.9,4,GD,1.472,1.000,1.000
6,Dallas et al.,2017,Plant,Morus alba,0.03,331,ED,0.030,0.003,0.055
6,Dallas et al.,2017,Plant,Morus alba,-0.08,331,GD,-0.080,0.003,0.055
6,Dallas et al.,2017,Animal,Morus bassanus,0.13,71,ED,0.131,0.015,0.121
6,Dallas et al.,2017,Animal,Morus bassanus,0.05,105,GD,0.050,0.010,0.099
6,Dallas et al.,2017,Animal,Moxostoma duquesnei,-0.07,79,ED,-0.070,0.013,0.115
6,Dallas et al.,2017,Animal,Moxostoma duquesnei,0.03,79,GD,0.030,0.013,0.115
6,Dallas et al.,2017,Animal,Moxostoma erythrurum,-0.12,99,ED,-0.121,0.010,0.102
6,Dallas et al.,2017,Animal,Moxostoma erythrurum,-0.02,99,GD,-0.020,0.010,0.102
6,Dallas et al.,2017,Animal,Mus  musculus,-0.38,19,ED,-0.400,0.063,0.250
6,Dallas et al.,2017,Animal,Mus  musculus,-0.11,19,GD,-0.110,0.063,0.250
2,Blackburn et al ,1999,Animal,Muscicapa striata,0.04,170,GD,0.040,0.006,0.077
6,Dallas et al.,2017,Animal,Muscisaxicola cinereus,0.17,34,ED,0.172,0.032,0.180
6,Dallas et al.,2017,Animal,Muscisaxicola cinereus,-0.06,34,GD,-0.060,0.032,0.180
6,Dallas et al.,2017,Animal,Myadestes occidentalis,0.27,23,ED,0.277,0.050,0.224
6,Dallas et al.,2017,Animal,Myadestes occidentalis,0.33,23,GD,0.343,0.050,0.224
6,Dallas et al.,2017,Animal,Myadestes townsendi,-0.05,181,ED,-0.050,0.006,0.075
6,Dallas et al.,2017,Animal,Myadestes townsendi,0,183,GD,0.000,0.006,0.075
16,Osocrio-Olivera et al,2020,Animal,Myadestes townsendi,-0.24,307,MD,-0.245,0.003,0.057
16,Osocrio-Olivera et al,2020,Animal,Myadestes townsendi,-0.13,307,ED,-0.131,0.003,0.057
6,Dallas et al.,2017,Animal,Mycteria americana,-0.08,115,ED,-0.080,0.009,0.094
6,Dallas et al.,2017,Animal,Mycteria americana,0.01,116,GD,0.010,0.009,0.094
16,Osocrio-Olivera et al,2020,Animal,Mycteria americana,0.37,95,MD,0.388,0.011,0.104
16,Osocrio-Olivera et al,2020,Animal,Mycteria americana,0.38,95,ED,0.400,0.011,0.104
6,Dallas et al.,2017,Animal,Myiarchus cinerascens,0,317,ED,0.000,0.003,0.056
6,Dallas et al.,2017,Animal,Myiarchus cinerascens,0.05,318,GD,0.050,0.003,0.056
16,Osocrio-Olivera et al,2020,Animal,Myiarchus cinerascens,-0.17,369,MD,-0.172,0.003,0.052
16,Osocrio-Olivera et al,2020,Animal,Myiarchus cinerascens,-0.05,369,ED,-0.050,0.003,0.052
6,Dallas et al.,2017,Animal,Myiarchus crinitus,0.04,607,ED,0.040,0.002,0.041
6,Dallas et al.,2017,Animal,Myiarchus crinitus,0.06,613,GD,0.060,0.002,0.040
16,Osocrio-Olivera et al,2020,Animal,Myiarchus crinitus,0.05,1417,MD,0.050,0.001,0.027
16,Osocrio-Olivera et al,2020,Animal,Myiarchus crinitus,0.09,1417,ED,0.090,0.001,0.027
6,Dallas et al.,2017,Animal,Myiarchus nuttingi,-0.08,27,ED,-0.080,0.042,0.204
6,Dallas et al.,2017,Animal,Myiarchus nuttingi,-0.24,27,GD,-0.245,0.042,0.204
6,Dallas et al.,2017,Animal,Myiarchus tuberculifer,0.09,131,ED,0.090,0.008,0.088
6,Dallas et al.,2017,Animal,Myiarchus tuberculifer,0.11,131,GD,0.110,0.008,0.088
6,Dallas et al.,2017,Animal,Myiarchus tyrannulus,0.17,110,ED,0.172,0.009,0.097
6,Dallas et al.,2017,Animal,Myiarchus tyrannulus,0.07,110,GD,0.070,0.009,0.097
16,Osocrio-Olivera et al,2020,Animal,Myiarchus tyrannulus,-0.51,51,MD,-0.563,0.021,0.144
16,Osocrio-Olivera et al,2020,Animal,Myiarchus tyrannulus,-0.26,51,ED,-0.266,0.021,0.144
6,Dallas et al.,2017,Animal,Myiobius sulphureipygius,-0.31,14,GD,-0.321,0.091,0.302
6,Dallas et al.,2017,Animal,Myioborus melanocephalus,-0.5,11,GD,-0.549,0.125,0.354
6,Dallas et al.,2017,Animal,Myioborus miniatus,-0.06,66,ED,-0.060,0.016,0.126
6,Dallas et al.,2017,Animal,Myioborus miniatus,-0.17,66,GD,-0.172,0.016,0.126
6,Dallas et al.,2017,Animal,Myioborus pictus,0.06,58,ED,0.060,0.018,0.135
6,Dallas et al.,2017,Animal,Myioborus pictus,0.08,58,GD,0.080,0.018,0.135
6,Dallas et al.,2017,Animal,Myioborus torquatus,0.44,14,ED,0.472,0.091,0.302
6,Dallas et al.,2017,Animal,Myioborus torquatus,-0.17,14,GD,-0.172,0.091,0.302
6,Dallas et al.,2017,Animal,Myiodynastes luteiventris,-0.1,73,ED,-0.100,0.014,0.120
6,Dallas et al.,2017,Animal,Myiodynastes luteiventris,-0.23,73,GD,-0.234,0.014,0.120
6,Dallas et al.,2017,Animal,Myiodynastes maculatus,-0.21,62,ED,-0.213,0.017,0.130
6,Dallas et al.,2017,Animal,Myiodynastes maculatus,0.2,62,GD,0.203,0.017,0.130
6,Dallas et al.,2017,Animal,Myiopagis viridicata,0.05,41,ED,0.050,0.026,0.162
6,Dallas et al.,2017,Animal,Myiopagis viridicata,-0.02,41,GD,-0.020,0.026,0.162
6,Dallas et al.,2017,Animal,Myiopsitta monachus,0.17,42,ED,0.172,0.026,0.160
6,Dallas et al.,2017,Animal,Myiopsitta monachus,0.05,42,GD,0.050,0.026,0.160
6,Dallas et al.,2017,Animal,Myiozetetes cayanensis,0.56,24,ED,0.633,0.048,0.218
6,Dallas et al.,2017,Animal,Myiozetetes cayanensis,0.38,24,GD,0.400,0.048,0.218
6,Dallas et al.,2017,Animal,Myiozetetes granadensis,0.04,20,ED,0.040,0.059,0.243
6,Dallas et al.,2017,Animal,Myiozetetes granadensis,0.06,20,GD,0.060,0.059,0.243
6,Dallas et al.,2017,Animal,Myiozetetes similis,0,111,ED,0.000,0.009,0.096
6,Dallas et al.,2017,Animal,Myiozetetes similis,-0.04,111,GD,-0.040,0.009,0.096
6,Dallas et al.,2017,Animal,Myodes gapperi,0.08,27,ED,0.080,0.042,0.204
6,Dallas et al.,2017,Animal,Myodes gapperi,-0.35,27,GD,-0.365,0.042,0.204
6,Dallas et al.,2017,Animal,Myrmeciza exsul,0.25,14,ED,0.255,0.091,0.302
6,Dallas et al.,2017,Animal,Myrmeciza exsul,-0.3,14,GD,-0.310,0.091,0.302
6,Dallas et al.,2017,Animal,Myrmotherula axillaris,0.14,17,ED,0.141,0.071,0.267
6,Dallas et al.,2017,Animal,Myrmotherula axillaris,-0.35,17,GD,-0.365,0.071,0.267
6,Dallas et al.,2017,Animal,Myrmotherula schisticolor,0.11,16,ED,0.110,0.077,0.277
6,Dallas et al.,2017,Animal,Myrmotherula schisticolor,0.09,16,GD,0.090,0.077,0.277
18,Sagarin & Gaines,2002,Animal,Mytilus californianus,0.15,38,GD,0.151,0.029,0.169
23,Tam & Scrosati,2011,Animal,Mytilus trossulus,0.99,6,GD,2.647,0.333,0.577
20,Santini et al.,2018,Animal,Nanger granti,-0.05,37,GD,-0.050,0.029,0.171
20,Santini et al.,2018,Animal,Nanger granti,-0.14,37,MD,-0.141,0.029,0.171
20,Santini et al.,2018,Animal,Nanger granti,-0.25,37,ED,-0.255,0.029,0.171
6,Dallas et al.,2017,Animal,Napaeozapus insignis,0.06,10,ED,0.060,0.143,0.378
6,Dallas et al.,2017,Animal,Napaeozapus insignis,-0.22,10,GD,-0.224,0.143,0.378
6,Dallas et al.,2017,Animal,Neotoma albigula,0.5,13,ED,0.549,0.100,0.316
6,Dallas et al.,2017,Animal,Neotoma albigula,0.34,13,GD,0.354,0.100,0.316
6,Dallas et al.,2017,Animal,Neotoma lepida,-0.22,29,ED,-0.224,0.038,0.196
6,Dallas et al.,2017,Animal,Neotoma lepida,0.06,29,GD,0.060,0.038,0.196
6,Dallas et al.,2017,Animal,Nomonyx dominicus,0.75,10,ED,0.973,0.143,0.378
6,Dallas et al.,2017,Animal,Nomonyx dominicus,-0.36,10,GD,-0.377,0.143,0.378
6,Dallas et al.,2017,Animal,Notharchus hyperrhynchus,0.24,11,GD,0.245,0.125,0.354
6,Dallas et al.,2017,Animal,Noturus exilis,-0.35,19,ED,-0.365,0.063,0.250
6,Dallas et al.,2017,Animal,Noturus exilis,0,19,GD,0.000,0.063,0.250
21,Sorte & Hofmann,2004,Animal,Nucella canaliculata,-0.99,4,GD,-2.647,1.000,1.000
23,Tam & Scrosati,2011,Animal,Nucella lapillus,0.94,6,GD,1.738,0.333,0.577
18,Sagarin & Gaines,2002,Animal,Nucella ostrina,0.35,27,GD,0.365,0.042,0.204
6,Dallas et al.,2017,Animal,Nucifraga columbiana,-0.14,143,ED,-0.141,0.007,0.085
6,Dallas et al.,2017,Animal,Nucifraga columbiana,-0.11,143,GD,-0.110,0.007,0.085
16,Osocrio-Olivera et al,2020,Animal,Nucifraga columbiana,-0.15,227,MD,-0.151,0.004,0.067
16,Osocrio-Olivera et al,2020,Animal,Nucifraga columbiana,-0.01,227,ED,-0.010,0.004,0.067
6,Dallas et al.,2017,Animal,Numenius americanus,0,192,ED,0.000,0.005,0.073
6,Dallas et al.,2017,Animal,Numenius americanus,0.02,196,GD,0.020,0.005,0.072
16,Osocrio-Olivera et al,2020,Animal,Numenius americanus,-0.14,254,MD,-0.141,0.004,0.063
16,Osocrio-Olivera et al,2020,Animal,Numenius americanus,-0.03,254,ED,-0.030,0.004,0.063
6,Dallas et al.,2017,Animal,Numenius phaeopus,0.09,297,ED,0.090,0.003,0.058
6,Dallas et al.,2017,Animal,Numenius phaeopus,-0.04,310,GD,-0.040,0.003,0.057
6,Dallas et al.,2017,Animal,Nyctanassa violacea,0.06,190,ED,0.060,0.005,0.073
6,Dallas et al.,2017,Animal,Nyctanassa violacea,0.03,197,GD,0.030,0.005,0.072
16,Osocrio-Olivera et al,2020,Animal,Nyctanassa violacea,-0.02,223,MD,-0.020,0.005,0.067
16,Osocrio-Olivera et al,2020,Animal,Nyctanassa violacea,0.15,223,ED,0.151,0.005,0.067
6,Dallas et al.,2017,Animal,Nyctibius griseus,-0.09,10,ED,-0.090,0.143,0.378
6,Dallas et al.,2017,Animal,Nyctibius griseus,-0.25,10,GD,-0.255,0.143,0.378
6,Dallas et al.,2017,Animal,Nycticorax nycticorax,0.03,442,ED,0.030,0.002,0.048
6,Dallas et al.,2017,Animal,Nycticorax nycticorax,0.02,451,GD,0.020,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Nycticorax nycticorax,0.12,450,MD,0.121,0.002,0.047
16,Osocrio-Olivera et al,2020,Animal,Nycticorax nycticorax,0.09,450,ED,0.090,0.002,0.047
6,Dallas et al.,2017,Animal,Nyctidromus albicollis,0.12,47,ED,0.121,0.023,0.151
6,Dallas et al.,2017,Animal,Nyctidromus albicollis,0.06,47,GD,0.060,0.023,0.151
6,Dallas et al.,2017,Plant,Nyssa aquatica,-0.05,221,ED,-0.050,0.005,0.068
6,Dallas et al.,2017,Plant,Nyssa aquatica,-0.02,221,GD,-0.020,0.005,0.068
6,Dallas et al.,2017,Plant,Nyssa biflora,0.07,1884,ED,0.070,0.001,0.023
6,Dallas et al.,2017,Plant,Nyssa biflora,0.04,1884,GD,0.040,0.001,0.023
6,Dallas et al.,2017,Plant,Nyssa ogeche,0.49,25,ED,0.536,0.045,0.213
6,Dallas et al.,2017,Plant,Nyssa ogeche,0.48,25,GD,0.523,0.045,0.213
6,Dallas et al.,2017,Animal,Nystalus striolatus,-0.43,18,ED,-0.460,0.067,0.258
6,Dallas et al.,2017,Animal,Nystalus striolatus,-0.05,18,GD,-0.050,0.067,0.258
6,Dallas et al.,2017,Animal,Oceanites oceanicus,-0.06,19,ED,-0.060,0.063,0.250
6,Dallas et al.,2017,Animal,Oceanites oceanicus,0.03,111,GD,0.030,0.009,0.096
6,Dallas et al.,2017,Animal,Oceanodroma castro,0.01,18,GD,0.010,0.067,0.258
6,Dallas et al.,2017,Animal,Oceanodroma furcata,0.39,10,GD,0.412,0.143,0.378
6,Dallas et al.,2017,Animal,Oceanodroma hornbyi,-0.36,33,GD,-0.377,0.033,0.183
6,Dallas et al.,2017,Animal,Oceanodroma leucorhoa,-0.36,11,ED,-0.377,0.125,0.354
6,Dallas et al.,2017,Animal,Oceanodroma leucorhoa,-0.08,59,GD,-0.080,0.018,0.134
6,Dallas et al.,2017,Animal,Oceanodroma melania,0.11,30,GD,0.110,0.037,0.192
6,Dallas et al.,2017,Animal,Oceanodroma microsoma,0.21,14,GD,0.213,0.091,0.302
6,Dallas et al.,2017,Animal,Oceanodroma tethys,0.07,28,GD,0.070,0.040,0.200
6,Dallas et al.,2017,Animal,Oenanthe oenanthe,-0.09,16,ED,-0.090,0.077,0.277
6,Dallas et al.,2017,Animal,Oenanthe oenanthe,0.05,16,GD,0.050,0.077,0.277
6,Dallas et al.,2017,Animal,Oncostoma cinereigulare,0.07,18,ED,0.070,0.067,0.258
6,Dallas et al.,2017,Animal,Oncostoma cinereigulare,-0.26,18,GD,-0.266,0.067,0.258
6,Dallas et al.,2017,Animal,Onychomys leucogaster,0.3,19,ED,0.310,0.063,0.250
6,Dallas et al.,2017,Animal,Onychomys leucogaster,0.16,19,GD,0.161,0.063,0.250
6,Dallas et al.,2017,Animal,Onychomys torridus,-0.09,24,ED,-0.090,0.048,0.218
6,Dallas et al.,2017,Animal,Onychomys torridus,0.19,24,GD,0.192,0.048,0.218
6,Dallas et al.,2017,Animal,Onychoprion anaethetus,-0.17,13,ED,-0.172,0.100,0.316
6,Dallas et al.,2017,Animal,Onychoprion anaethetus,-0.08,56,GD,-0.080,0.019,0.137
